Ticket number,Issue Date,RP State Plate,Make,Location,Violation code,Violation Description,Fine amount,Latitude,Longitude,year,csa,ami_category
4538796942,11/08/2021,CA,HOND,9000 ORION AVE,22500H,DOUBLE PARKING,68.0,34.233761815735924,-118.47197532036141,2021,North Hills,Very Low Income
4523335994,01/05/2021,CA,NISS,6514 SYLMAR AV,80.69BS,NO PARK/STREET CLEAN,73.0,34.18896462558152,-118.44653300313314,2021,Van Nuys,Very Low Income
4538299732,10/27/2021,CA,DODG,2839 SICHEL ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.07989550467441,-118.21319309648257,2021,Mt. Washington,Very Low Income
4526240106,02/18/2021,NV,DODG,10995 ROEBLING AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.06454830459307,-118.44988790358335,2021,Westwood,Extremely Low Income
4526848922,03/11/2021,CA,NISS,1030 NORTH BROADWAY,80.69AP+,NO STOP/STANDING,93.0,34.06693209223075,-118.23573115953214,2021,Wholesale District,Very Low Income
4537150096,10/04/2021,CA,FORD,1325 CONSTANCE ST,22500E,BLOCKING DRIVEWAY,68.0,34.04492931677311,-118.27799836859764,2021,Pico-Union,Extremely Low Income
4536688284,10/05/2021,CA,HOND,4300 LEIMERT BLVD,80.56E4+,RED ZONE,93.0,34.00625299889433,-118.32845799670001,2021,Leimert Park,Very Low Income
4534697882,08/12/2021,CA,GMC,13500 BEAVER ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.312767998627514,-118.42756400606125,2021,Sylmar,Above Moderate Income
4538484882,11/01/2021,CA,MERZ,4120 PICO BLVD,80.56E4+,RED ZONE,93.0,34.047654247009284,-118.32487766908852,2021,Victoria Park,Very Low Income
4526638594,02/28/2021,CA,VOLV,1030 HYPERION AVE N,80.58L,PREFERENTIAL PARKING,68.0,34.090374000878015,-118.28045434013224,2021,Silverlake,Low Income
4528835765,04/14/2021,CA,TOYT,1600 ARGYLE AV N,88.13B+,METER EXP.,63.0,34.099801992527816,-118.32516100688959,2021,Hollywood,Low Income
4534218021,08/10/2021,CA,TOYT,7701 MCKINLEY AVE S,80.69BS,NO PARK/STREET CLEAN,73.0,33.96936299881687,-118.26077400211275,2021,Florence-Firestone,Very Low Income
4540121622,12/02/2021,CA,LEXS,17832 ROMAR ST,80.69C,PARKED OVER TIME LIMIT,58.0,34.254885288681656,-118.52278208515109,2021,Northridge,Low Income
4530539661,06/10/2021,CA,LINC,11300 FOOTHILL BLVD,80.69A+,STOP/STAND PROHIBIT,93.0,34.27585105379647,-118.37685138813943,2021,Kagel/Lopez Canyons,Low Income
4524352593,01/11/2021,CA,INFI,9629 CRESTA DR,80.69BS,NO PARK/STREET CLEAN,73.0,34.04677866811988,-118.39741389768443,2021,Beverlywood,Above Moderate Income
4529633721,05/18/2021,CA,CHEV,4061 GLENCOE AVE,80.69B,NO PARKING,73.0,33.99088982461932,-118.44371850460577,2021,Del Rey,Above Moderate Income
4539821123,12/01/2021,CA,HOND,1391 38TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,34.017324653541785,-118.3021506390417,2021,Exposition Park,Very Low Income
4533848874,07/30/2021,CA,KIA,1500 VINE ST N,88.13B+,METER EXP.,63.0,34.09799400002323,-118.3266550023882,2021,Hollywood,Extremely Low Income
4538751136,11/10/2021,CA,TOYT,13240 FIJI WAY,80.69BS,NO PARK/STREET CLEAN,73.0,33.979753722803274,-118.43423288113762,2021,Del Rey,Above Moderate Income
4532586693,06/29/2021,CA,LEXS,1100 HOPE ST S,88.13B+,METER EXP.,63.0,34.04225200083207,-118.26304899902394,2021,Downtown,Above Moderate Income
4539599735,12/01/2021,CA,MNNI,801 LA BREA AV N,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,34.06052199922558,-118.34466100078163,2021,Miracle Mile,Above Moderate Income
4532885921,07/19/2021,CA,INFI,11700 ERWIN ST,5200,DISPLAY OF PLATES,25.0,34.183041001022644,-118.38777600162895,2021,North Hollywood,Very Low Income
4533712945,07/30/2021,CA,HOND,1729 AMHERST AVE,80.54H1,OVNIGHT PRK W/OUT PE,68.0,34.03632742836258,-118.4600025644026,2021,West Los Angeles,Low Income
4539349592,11/20/2021,CA,NISS,1701 14TH ST W,80.56E4+,RED ZONE,93.0,34.043479999423816,-118.27893600031936,2021,Pico-Union,Extremely Low Income
4533558816,07/24/2021,CA,VOLK,1101 GRAND AVE S,88.13B+,METER EXP.,63.0,34.04155599954143,-118.26196899929826,2021,Downtown,Above Moderate Income
4536220905,09/14/2021,CA,HOND,310 10TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,33.735114128804184,-118.2837666404542,2021,San Pedro,Very Low Income
4541054523,12/23/2021,CA,CHEV,249 CHICAGO ST N,88.63B+,OFF STR/OVERTIME/MTR,58.0,34.043048816565374,-118.21337982001899,2021,Boyle Heights,Extremely Low Income
4526618073,03/08/2021,SC,DODG,6060 8TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,34.06093358050742,-118.36154929332417,2021,Miracle Mile,Low Income
4525126023,02/03/2021,CA,TOYT,11303 SAN FERNANDO ROAD,22500F,PARKED ON SIDEWALK,68.0,34.2751357465905,-118.43169675344893,2021,Pacoima,Low Income
4525812325,02/09/2021,CA,MERZ,7046 2ND AVE,5204A-,DISPLAY OF TABS,25.0,33.97553840597824,-118.31970010239216,2021,Hyde Park,Low Income
4531247221,06/12/2021,CA,BMW,1600 ARGYLE AV N,88.13B+,METER EXP.,63.0,34.09980199916417,-118.32516100169637,2021,Hollywood,Low Income
4523893894,01/02/2021,CA,VOLK,15 18TH AVE,80.56E4+,RED ZONE,93.0,33.98602949967719,-118.47238545573084,2021,Venice,Low Income
4526492795,03/08/2021,AZ,AUDI,1002 ELKGROVE AVE,22502A,18 IN. CURB/2 WAY,63.0,34.000062359568815,-118.45968409581806,2021,Venice,Above Moderate Income
4528031874,03/30/2021,AZ,FORD,2300 21ST ST W,80.69.2,COMM VEH OVER TIME LIMIT,250.0,34.038101000858134,-118.31515350235492,2021,West Adams,Very Low Income
4538341964,10/30/2021,CA,BMW,650 KINGSLEY DR S,88.13B+,METER EXP.,63.0,34.0828892352046,-118.30344170845969,2021,Melrose,Very Low Income
4528293980,04/05/2021,CA,HOND,1517 ROCKWOOD ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.064277262929046,-118.26268189384103,2021,Historic Filipinotown,Very Low Income
4531770972,07/01/2021,CA,LEXS,700 LEVERING AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.0656729968496,-118.45050600435788,2021,Westwood,Extremely Low Income
4524766433,02/03/2021,CA,FORD,2612 BROADWAY  N,22500I-,PARKED IN BUS ZONE,293.0,34.07365118272824,-118.21490610336835,2021,Lincoln Heights,Very Low Income
4533650111,08/13/2021,CA,HOND,726 CURSON AV N,80.69B,NO PARKING,73.0,34.0841215912498,-118.3553077953643,2021,Melrose,Above Moderate Income
4535952013,09/14/2021,CA,DODG,601 81ST ST W,80.69BS,NO PARK/STREET CLEAN,73.0,33.965520611772156,-118.28416916560687,2021,Vermont Vista,Extremely Low Income
4534363525,08/05/2021,CA,MAZD,3443 MADERA AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.11512442735231,-118.25988992890694,2021,Atwater Village,Low Income
4526906742,03/04/2021,CA,MNNI,3701 21ST ST W,80.69BS,NO PARK/STREET CLEAN,73.0,34.03797599710949,-118.32481900462314,2021,West Adams,Very Low Income
4534278840,08/04/2021,CA,KIA,4348 8TH AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.00432294486416,-118.32569300044514,2021,Leimert Park,Very Low Income
4523794240,01/05/2021,CA,CHEV,8804 PICKFORD ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.050611937994894,-118.38440708438598,2021,Crestview,Above Moderate Income
4533951181,07/28/2021,CA,JEEP,6958 TROLLEYWAY,80.69BS,NO PARK/STREET CLEAN,73.0,33.95689914448583,-118.4497027660882,2021,Playa Del Rey,Above Moderate Income
4526780764,03/05/2021,CA,MAZD,5700 6TH ST W,80.69C,PARKED OVER TIME LIMIT,58.0,34.0648840000104,-118.3525020002827,2021,Miracle Mile,Low Income
4531874071,07/09/2021,CA,NISS,9421 NATIONAL BLVD,5204A-,DISPLAY OF TABS,25.0,34.03133585560612,-118.39613939030926,2021,Beverlywood,Above Moderate Income
4536429236,10/12/2021,CA,FORD,2020 MESA ST S,80.69BS,NO PARK/STREET CLEAN,73.0,33.725951527710976,-118.28576114323707,2021,San Pedro,Very Low Income
4541009023,12/22/2021,CA,GMC,600 124TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,33.92007299808041,-118.28467300508642,2021,Harbor Gateway,Low Income
4534830005,08/17/2021,CA,TOYT,8700 BEVERLYWOOD ST,5204A-,DISPLAY OF TABS,25.0,34.03708199720328,-118.38096300119938,2021,Reynier Village,Low Income
4539169703,11/26/2021,CA,TOYT,1900 MARENGO ST,88.13B+,METER EXP.,63.0,34.05782799961144,-118.21016300302708,2021,Boyle Heights,Very Low Income
4539675464,11/22/2021,CA,SUBA,6800 SUNSET BL,88.13B+,METER EXP.,63.0,34.09797300033222,-118.33865799924492,2021,Hollywood,Low Income
4536671753,09/27/2021,CA,KIA,14060 ASTORIA ST,22514,FIRE HYDRANT,68.0,34.310894360380246,-118.43947462101508,2021,Sylmar,Extremely Low Income
4529685160,05/06/2021,CA,BMW,2601 DALTON AVE,22500F,PARKED ON SIDEWALK,68.0,34.03271299573365,-118.30408199856072,2021,Adams-Normandie,Very Low Income
4538778941,11/03/2021,CA,TOYT,900 8TH ST W,88.13B+,METER EXP.,63.0,34.0479540004932,-118.26118100058045,2021,Downtown,Above Moderate Income
4538569125,11/09/2021,CA,MERZ,736 LAS PALMAS AV N,5204A-,DISPLAY OF TABS,25.0,34.084134734940726,-118.33624504111725,2021,Melrose,Low Income
4526620022,03/20/2021,CA,MAZD,1600 ORANGE DR N,80.58L,PREFERENTIAL PARKING,68.0,34.099985172029584,-118.34139465503273,2021,Hollywood,Low Income
4525723171,02/22/2021,CA,HYUN,7201 MELROSE AV,88.13B+,METER EXP.,63.0,34.08347799944111,-118.34621899999058,2021,Melrose,Low Income
4535839486,09/14/2021,CA,HOND,400 SPRING ST S,88.13B+,METER EXP.,63.0,34.04881999925473,-118.24829300094345,2021,Downtown,Very Low Income
4534606403,09/01/2021,CA,DODG,600 WESTERN AV N,88.13B+,METER EXP.,63.0,34.06351599951716,-118.30909300216257,2021,Little Bangladesh,Very Low Income
4529233590,05/04/2021,CA,TOYT,635 HILL ST S,80.56E4+,RED ZONE,93.0,34.04684679680663,-118.25357355617162,2021,Downtown,Low Income
4524654621,01/27/2021,CA,LEXS,700 CAMULOS ST,5200,DISPLAY OF PLATES,25.0,34.03356499969367,-118.20908000286396,2021,Boyle Heights,Low Income
4540159820,12/20/2021,CA,VOLK,4207 BENEDICT CANYON DR,80.58L,PREFERENTIAL PARKING,68.0,34.14653408562542,-118.4317572126764,2021,Sherman Oaks,Above Moderate Income
4524480752,01/19/2021,CA,NISS,333 GRAND LOWER S,80.69B,NO PARKING,73.0,34.05255419025219,-118.25163981033245,2021,Downtown,Extremely Low Income
4539815733,12/17/2021,MA,AUDI,7001 HAWTHORN AV,88.13B+,METER EXP.,63.0,34.10033399976412,-118.34139899961289,2021,Hollywood,Low Income
4539901144,12/01/2021,CA,NISS,23006 COVELLO ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.20658450230884,-118.62840424637403,2021,West Hills,Above Moderate Income
4540390702,12/10/2021,CA,CHEV,541 INDIANA ST,80.56E4+,RED ZONE,93.0,34.04345750047296,-118.1925290026823,2021,East Los Angeles,Very Low Income
4537806335,10/18/2021,CA,LEXS,3016 73RD ST W,80.69BS,NO PARK/STREET CLEAN,73.0,33.97365748654483,-118.32556158494718,2021,Hyde Park,Low Income
4539018094,11/22/2021,CA,FORD,201 LOS ANGELES ST S,88.13B+,METER EXP.,63.0,34.05027299990221,-118.24334000049922,2021,Little Tokyo,Very Low Income
4530816113,06/01/2021,CA,LEXS,1206 BEDFORD ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.05607511067113,-118.38045883044524,2021,South Carthay,Low Income
4533308286,07/28/2021,IA,HOND,450 ST ANDREWS PL N,80.69BS,NO PARK/STREET CLEAN,73.0,34.06621495922263,-118.31158892027366,2021,Wilshire Center,Very Low Income
4539737112,12/03/2021,CA,HYUN,11542 BURBANK BL,5204A-,DISPLAY OF TABS,25.0,34.17215284883158,-118.38355257971516,2021,Valley Village,Low Income
4539796262,12/06/2021,CA,TOYT,5100 VISTA DEL MONTE AVE,80.56E4+,RED ZONE,93.0,34.163040999883336,-118.449856006285,2021,Sherman Oaks,Above Moderate Income
4527421636,03/20/2021,CA,LEXS,4801 ST CHARLES PL,5204A-,DISPLAY OF TABS,25.0,34.04576399854833,-118.34078800466264,2021,Lafayette Square,Low Income
4527537523,03/17/2021,CA,CHEV,4101 PROSPECT AVE W,5200,DISPLAY OF PLATES,25.0,34.10180500013109,-118.28035700264478,2021,Silverlake,Low Income
4535587302,09/14/2021,CA,TOYT,11200 WEDDINGTON ST,88.13B+,METER EXP.,63.0,34.16699600314573,-118.37590300642124,2021,North Hollywood,Extremely Low Income
4526633926,03/04/2021,CA,VOLK,3421 DESCANSO DR,80.69BS,NO PARK/STREET CLEAN,73.0,34.08585861425585,-118.27760868976792,2021,Silverlake,Above Moderate Income
4532376483,06/23/2021,CA,PORS,11710 BARRINGTON CT W,88.13B+,METER EXP.,63.0,34.064698520534265,-118.46948760689118,2021,Brentwood,Above Moderate Income
4535977154,09/28/2021,CA,STRN,117 74TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,33.97275554832659,-118.27427369966307,2021,Florence-Firestone,Very Low Income
4541264770,12/28/2021,CA,FORD,15215 MARLIN PL,80.69BS,NO PARK/STREET CLEAN,73.0,34.19754516765225,-118.46447516315848,2021,Van Nuys,Low Income
4525704890,02/11/2021,CA,HOND,2300 MARATHON ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.07709699935165,-118.2673750023431,2021,Temple-Beaudry,Low Income
4535835323,09/12/2021,CA,DODG,1126 LOS ANGELES ST S,5204A-,DISPLAY OF TABS,25.0,34.03802836913021,-118.2574382903198,2021,Downtown,Above Moderate Income
4524179306,01/19/2021,CA,TOYT,9838 WANDA PARK DR,80.72,RED FLAG DAY,68.0,34.11486921826251,-118.43210280743699,2021,Beverly Crest,Above Moderate Income
4530167681,05/08/2021,WY,NISS,431 7TH ST E,22522-,3 FT. SIDEWALK RAMP,363.0,34.0462830547048,-118.25502853995354,2021,Downtown,Low Income
4523523152,01/12/2021,CA,HOND,661 MARIPOSA AV S,80.56E4+,RED ZONE,93.0,34.062224999823535,-118.29919258495124,2021,Little Bangladesh,Extremely Low Income
4530866233,05/25/2021,CA,TSMR,852 JUNE ST,80.58L,PREFERENTIAL PARKING,68.0,34.08625053045185,-118.3341828371304,2021,Melrose,Low Income
4528636910,04/12/2021,CA,TSMR,712 HAMPTON DR,80.69BS,NO PARK/STREET CLEAN,73.0,33.99420440980459,-118.47469675285888,2021,Venice,Low Income
4537807212,10/20/2021,CA,LEXS,3662 7TH AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.02114249863284,-118.32477025930487,2021,Jefferson Park,Low Income
4538091622,10/27/2021,CA,FORD,711 SAN PEDRO ST S,80.56E4+,RED ZONE,93.0,34.04047688559402,-118.24700307965959,2021,Wholesale District,Very Low Income
4528052410,03/25/2021,CA,LNDR,807 CALIFORNIA AVE,80.69BS,NO PARK/STREET CLEAN,73.0,33.99493966783811,-118.46305366734126,2021,Venice,Above Moderate Income
4528732784,04/09/2021,CA,BMW,6290 SUNSET BLVD W,22500I-,PARKED IN BUS ZONE,293.0,34.097994818944606,-118.32651800229945,2021,Hollywood,Extremely Low Income
4537019185,10/04/2021,ME,UNK,800 G ST E,80.69.1A,COMM TRAILER/22 FT.,500.0,33.77802854581945,-118.27142612018251,2021,Wilmington,Very Low Income
4527328842,03/11/2021,CA,CHEV,334 MARIPOSA AV N,80.53,PARKED IN PARKWAY,63.0,34.07676622432589,-118.29941538942177,2021,Melrose,Very Low Income
4528292134,03/31/2021,CA,CHRY,500 WALL ST S,88.13B+,METER EXP.,63.0,34.044902000053355,-118.24578500054794,2021,Little Tokyo,Very Low Income
4540827082,12/24/2021,CA,CHEV,1000 LARA ST,22500F,PARKED ON SIDEWALK,68.0,34.05157599918414,-118.19817500123828,2021,Boyle Heights,Very Low Income
4523985056,01/09/2021,CA,TOYT,5901 98TH ST W,88.13B+,METER EXP.,63.0,33.94734400065201,-118.3859700037969,2021,Westchester,Very Low Income
4533875706,07/27/2021,CA,FORD,7515 MCKINLEY AVE S,5204A-,DISPLAY OF TABS,25.0,33.97195442704719,-118.26078257697596,2021,Florence-Firestone,Very Low Income
4532811942,07/06/2021,CA,MNNI,8612 BEVERLYWOOD ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.0360696776415,-118.37942368320587,2021,Regent Square,Low Income
4539530505,12/02/2021,CA,SUBA,3266 TYBURN ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.11613399917562,-118.2575236686146,2021,Atwater Village,Low Income
4528289721,04/02/2021,CA,ACUR,3520 71ST ST W,80.56E4+,RED ZONE,93.0,33.97564102435838,-118.3340821618236,2021,Hyde Park,Extremely Low Income
4538726426,12/14/2021,CA,TOYT,501 HEWITT ST S,80.56E4+,RED ZONE,93.0,34.05252299957937,-118.23571999974604,2021,Wholesale District,Above Moderate Income
4530022851,05/09/2021,CA,HOND,1000 MANHATTAN PL S,80.56E4+,RED ZONE,93.0,34.05263399842461,-118.31012400222178,2021,Koreatown,Very Low Income
4536014243,09/16/2021,CA,CHEV,417 BARRINGTON AVE,22514,FIRE HYDRANT,68.0,34.070185162475724,-118.47405771442234,2021,Brentwood,Above Moderate Income
4539897246,12/07/2021,CA,FORD,2730 8TH ST E,80.56E4+,RED ZONE,93.0,34.027038375251216,-118.21702187679998,2021,Boyle Heights,Low Income
4538090760,10/21/2021,CA,MAZD,902 CROCKER ST S,80.56E4+,RED ZONE,93.0,34.03629441725486,-118.24928379219456,2021,Wholesale District,Very Low Income
4538778694,11/02/2021,CA,HYUN,701 MAIN ST,88.13B+,METER EXP.,63.0,34.0439190000871,-118.25135999998098,2021,Downtown,Low Income
4529857931,05/06/2021,CA,DODG,4601 RUSSELL AV,88.13B+,METER EXP.,63.0,34.10450699921957,-118.28959300211096,2021,Los Feliz,Low Income
4536036551,09/25/2021,CA,HOND,1841 SUNSET BL W,88.13B+,METER EXP.,63.0,34.0778358383212,-118.25981803958928,2021,Echo Park,Low Income
4524220982,01/11/2021,CA,CHEV,613 81ST ST E,80.69BS,NO PARK/STREET CLEAN,73.0,33.96551936447032,-118.28434606493747,2021,Vermont Vista,Extremely Low Income
4533629903,07/30/2021,CA,CHRY,2401 JEFFERSON BL W,80.56E1,WHITE ZONE,58.0,34.0255769978751,-118.32123599841712,2021,Jefferson Park,Low Income
4529219704,05/07/2021,CA,HOND,1737 ORANGE DR N,80.58L,PREFERENTIAL PARKING,68.0,34.10248722426156,-118.34174277543578,2021,Hollywood,Extremely Low Income
4540635536,12/13/2021,CA,TOYT,1248 ORANGE DR S,5204A-,DISPLAY OF TABS,25.0,34.052203743739284,-118.34541806484661,2021,Mid-city,Low Income
4533731952,08/06/2021,CA,CADI,4131 NORMAL AV,22514,FIRE HYDRANT,68.0,34.08664375977748,-118.2852185119762,2021,East Hollywood,Low Income
4529155304,04/30/2021,CA,FORD,12825 MENLO AVE,80.56E4+,RED ZONE,93.0,33.91617050138282,-118.28935040961224,2021,Harbor Gateway,Low Income
4536969522,09/30/2021,CA,AUDI,2047 CORINTH AVE,5200,DISPLAY OF PLATES,25.0,34.039749181814955,-118.4440491803648,2021,West Los Angeles,Above Moderate Income
4539739540,12/18/2021,CA,TOYT,6955 KESTER AV,80.56E4+,RED ZONE,93.0,34.196854186602735,-118.45745548841967,2021,Van Nuys,Very Low Income
4531029075,05/26/2021,CA,ACUR,19035 SHERMAN WAY,5200,DISPLAY OF PLATES,25.0,34.20110395704226,-118.54773444350039,2021,Reseda,Low Income
4532818931,07/05/2021,CA,TSMR,1336 ELECTRIC AVE,80.56E4+,RED ZONE,93.0,33.99143582743391,-118.46690594733818,2021,Venice,Low Income
4523794634,01/02/2021,CA,TOYT,7108 MAMMOTH AVE,80.69C,PARKED OVER TIME LIMIT,58.0,34.19945438932918,-118.43240500203981,2021,Van Nuys,Very Low Income
4539402744,11/23/2021,CA,HOND,2866 7TH ST W,88.13B+,METER EXP.,63.0,34.05979833298753,-118.2861380926183,2021,Wilshire Center,Extremely Low Income
4537124745,10/04/2021,CA,HOND,828 MCCADDEN PL N,5204A-,DISPLAY OF TABS,25.0,34.08579828530217,-118.33741185676735,2021,Melrose,Low Income
4538016232,10/20/2021,CA,LEXS,4100 ST ANDREWS PL S,80.69BS,NO PARK/STREET CLEAN,73.0,34.00991899489302,-118.31132599891663,2021,West Vernon,Very Low Income
4523771744,01/04/2021,CA,KIA,8600 COLUMBUS AVE,22514,FIRE HYDRANT,68.0,34.22646281559298,-118.46544432396658,2021,North Hills,Very Low Income
4539646366,12/02/2021,CA,FORD,10635 BLOOMFIELD ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.14960665746754,-118.3622177382527,2021,Toluca Lake,Low Income
4536077162,09/11/2021,CA,NISS,249 83RD ST E,80.69B,NO PARKING,73.0,33.964165275875686,-118.27717388233924,2021,Florence-Firestone,Very Low Income
4532108932,06/24/2021,CA,TOYT,1011 3RD AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.05251625719762,-118.31765972180287,2021,Country Club Park,Low Income
4536589271,09/22/2021,CA,NISS,844 118TH DR E,80.69BS,NO PARK/STREET CLEAN,73.0,33.925269936805165,-118.25989229184363,2021,Century Palms/Cove,Low Income
4539240414,11/22/2021,CA,KIA,600 1ST ST W,22511.1B,PRK IN ELEC VEH SPACE,63.0,34.05569200065013,-118.24875500081556,2021,Downtown,Low Income
4541227821,12/28/2021,CA,TOYT,215 93RD ST W,80.69BS,NO PARK/STREET CLEAN,73.0,33.95191065189432,-118.2763952755964,2021,Vermont Vista,Very Low Income
4528981634,04/15/2021,CA,FORD,6940 GAZETTE AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.19671237441031,-118.5873561874317,2021,Winnetka,Very Low Income
4540357662,12/08/2021,CA,TSMR,143 CULVER BLVD E,80.69BS,NO PARK/STREET CLEAN,73.0,33.95835469729912,-118.4490772506999,2021,Playa Del Rey,Above Moderate Income
4535173462,08/19/2021,CA,BMW,4358 MAMMOTH AVE,80.58L,PREFERENTIAL PARKING,68.0,34.149528951193325,-118.43256597871365,2021,Sherman Oaks,Above Moderate Income
4532565726,06/30/2021,CA,MITS,601 ARDMORE AV S,80.56E2,YELLOW ZONE,58.0,34.082047052641585,-118.30169426496245,2021,Melrose,Very Low Income
4538840972,11/22/2021,CA,HOND,10996 ROEBLING AVE,80.69C,PARKED OVER TIME LIMIT,58.0,34.064514651341916,-118.44991845406634,2021,Westwood,Extremely Low Income
4538182935,11/03/2021,CA,NISS,4192 6TH AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.00732899820621,-118.32391399950124,2021,Leimert Park,Very Low Income
4535139582,08/20/2021,CA,SUBA,10901 SANTA MONICA BLVD W,88.13B+,METER EXP.,63.0,34.049545996384225,-118.43808300301795,2021,West Los Angeles,Above Moderate Income
4534723045,08/17/2021,CA,TOYT,12745 MOORPARK ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.150360570397716,-118.41037956011394,2021,Sherman Oaks,Above Moderate Income
4540426295,12/17/2021,CA,DODG,1333 41ST PL E,80.69BS,NO PARK/STREET CLEAN,73.0,34.00818532650468,-118.29873478044247,2021,West Vernon,Very Low Income
4526725604,03/08/2021,CA,TOYT,1600 IRVING TABOR CT,88.13B+,METER EXP.,63.0,33.99035800101052,-118.46369099807583,2021,Venice,Above Moderate Income
4540432842,12/09/2021,CA,HYUN,5115 TOWNE AVE,80.69BS,NO PARK/STREET CLEAN,73.0,33.99637628352572,-118.26739329135812,2021,South Park,Very Low Income
4526301345,03/08/2021,TX,TOYT,1200 HILL ST S,88.13B+,METER EXP.,63.0,34.038749999221174,-118.26114699902024,2021,Downtown,Above Moderate Income
4531071576,06/13/2021,CA,BMW,348 HAUSER BLVD,22507.8A-,DISABLED PARKING/NO DP ID,363.0,34.06824097741552,-118.34995671085389,2021,Park La Brea,Low Income
4523401374,01/09/2021,CA,TOYT,2301 CORINTH AV,88.13B+,METER EXP.,63.0,34.03613299650518,-118.44093100310509,2021,West Los Angeles,Above Moderate Income
4524202340,02/24/2021,CA,SUBA,417 PACIFIC AVE,80.69AP+,NO STOP/STANDING,93.0,33.99471900080404,-118.47783799988933,2021,Venice,Low Income
4539194192,11/17/2021,CA,NISS,2272 25TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,34.033827450545004,-118.31709622773653,2021,West Adams,Extremely Low Income
4533163810,07/20/2021,CA,MNNI,3450 WILSHIRE BL,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,34.06174971828435,-118.2992377228218,2021,Koreatown,Extremely Low Income
4537179356,10/26/2021,CA,LEXS,1000 REDONDO BL,80.58L,PREFERENTIAL PARKING,68.0,34.05678399655619,-118.34571900261344,2021,Miracle Mile,Low Income
4524653722,01/19/2021,CA,HOND,3100 FAIRMOUNT ST,5204A-,DISPLAY OF TABS,25.0,34.04821699931483,-118.1951320031324,2021,Boyle Heights,Very Low Income
4526526141,02/26/2021,CA,LEXS,1510 50TH ST E,80.69BS,NO PARK/STREET CLEAN,73.0,33.99824299733871,-118.30379293375073,2021,Vermont Square,Low Income
4537267464,10/05/2021,CA,BMW,1629 ALVIRA ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.04794784850839,-118.37514127589982,2021,Crestview,Above Moderate Income
